source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
Tem/Temra cytotoxic T cells,Naive B cells,VTN,ITGAV,-0.05893012,1.0,0.00080238,-0.058931780094962596,-inf,0.25046623,,,
Tem/Temra cytotoxic T cells,Non-classical monocytes,VTN,ITGAV,0.031528007,0.05,-0.0005100606,0.03152844073889996,-inf,-0.15921752,,,
Tem/Temra cytotoxic T cells,Plasma cells,VTN,ITGAV,-0.032271016,0.83,0.00041558786,-0.032270700217189974,-inf,0.12972747,,,
Tem/Temra cytotoxic T cells,Regulatory T cells,VTN,ITGAV,0.0025743025,0.39,-8.997654e-05,0.002574624822499894,-inf,-0.02808655,,,
Tem/Temra cytotoxic T cells,Tcm/Naive cytotoxic T cells,VTN,ITGAV,-0.041771807,1.0,0.00055343314,-0.04177253692178661,-inf,0.17275645,,,
Tem/Temra cytotoxic T cells,Tcm/Naive helper T cells,VTN,ITGAV,-0.028266387,1.0,0.0003574854,-0.02826946040803444,-inf,0.11159056,,,
Tem/Temra cytotoxic T cells,Tem/Effector helper T cells,VTN,ITGAV,-0.014196316,0.9,0.00015334532,-0.01419559996136574,-inf,0.047867376,,,
Tem/Temra cytotoxic T cells,Tem/Temra cytotoxic T cells,VTN,ITGAV,0.016580483,0.04,-0.0002931897,0.016580871958315976,-inf,-0.09152038,,,
Tem/Temra cytotoxic T cells,Tem/Trm cytotoxic T cells,VTN,ITGAV,0.016896036,0.13,-0.00029776798,0.016896240867632258,-inf,-0.09294951,,,
Tem/Temra cytotoxic T cells,pDC,VTN,ITGAV,-0.03234918,0.84,0.00041672192,-0.03234889074748566,-inf,0.13008147,,,
Tem/Trm cytotoxic T cells,CD16+ NK cells,VTN,ITGAV,0.032463063,0.04,-0.00052358065,0.03246332899729095,-inf,-0.16343787,,,
Tem/Trm cytotoxic T cells,Classical monocytes,VTN,ITGAV,0.036718123,0.02,-0.00058531156,0.036719681871979146,-inf,-0.18270744,,,
Tem/Trm cytotoxic T cells,DC2,VTN,ITGAV,0.0017940286,0.49,-7.864509e-05,0.0017939930236594822,-inf,-0.024549393,,,
Tem/Trm cytotoxic T cells,Late erythroid,VTN,ITGAV,-0.06849714,1.0,0.00094111444,-0.06849735696068301,-inf,0.2937728,,,
Tem/Trm cytotoxic T cells,MAIT cells,VTN,ITGAV,-0.0031146735,0.53,-7.4313743e-06,-0.0031146797837974883,-inf,-0.0023197343,,,
Tem/Trm cytotoxic T cells,Mast cells,VTN,ITGAV,0.121077344,0.02,-0.0018091655,0.12107735451462136,-inf,-0.5647385,,,
Tem/Trm cytotoxic T cells,Megakaryocyte precursor,VTN,ITGAV,0.01888014,0.34,-0.0003265244,0.018880131150215914,-inf,-0.10192594,,,
Tem/Trm cytotoxic T cells,Megakaryocytes/platelets,VTN,ITGAV,-0.063228555,1.0,0.0008646797,-0.06322874463637655,-inf,0.26991335,,,
Tem/Trm cytotoxic T cells,Memory B cells,VTN,ITGAV,-0.052699607,1.0,0.00071192934,-0.05269911003594792,-inf,0.2222317,,,
Tem/Trm cytotoxic T cells,NK cells,VTN,ITGAV,0.0017312481,0.41,-7.7734294e-05,0.001731222805185893,-inf,-0.024265084,,,
Tem/Trm cytotoxic T cells,Naive B cells,VTN,ITGAV,-0.05892983,1.0,0.00080231525,-0.05893178009496211,-inf,0.25044602,,,
Tem/Trm cytotoxic T cells,Non-classical monocytes,VTN,ITGAV,0.031528298,0.05,-0.0005100194,0.031528440738900446,-inf,-0.15920468,,,
Tem/Trm cytotoxic T cells,Plasma cells,VTN,ITGAV,-0.032270722,0.83,0.00041555433,-0.032270700217189495,-inf,0.129717,,,
Tem/Trm cytotoxic T cells,Regulatory T cells,VTN,ITGAV,0.0025745952,0.36,-8.996928e-05,0.002574624822500378,-inf,-0.028084286,,,
Tem/Trm cytotoxic T cells,Tcm/Naive cytotoxic T cells,VTN,ITGAV,-0.041771516,1.0,0.00055338844,-0.041772536921786126,-inf,0.17274252,,,
Tem/Trm cytotoxic T cells,Tcm/Naive helper T cells,VTN,ITGAV,-0.028266095,1.0,0.00035745656,-0.028269460408033954,-inf,0.11158156,,,
Tem/Trm cytotoxic T cells,Tem/Effector helper T cells,VTN,ITGAV,-0.014196023,0.87,0.00015333295,-0.014195599961365254,-inf,0.047863517,,,
Tem/Trm cytotoxic T cells,Tem/Temra cytotoxic T cells,VTN,ITGAV,0.016580775,0.09,-0.00029316603,0.01658087195831646,-inf,-0.09151299,,,
Tem/Trm cytotoxic T cells,Tem/Trm cytotoxic T cells,VTN,ITGAV,0.01689633,0.15,-0.00029774394,0.016896240867632743,-inf,-0.09294201,,,
Tem/Trm cytotoxic T cells,pDC,VTN,ITGAV,-0.032348886,0.83,0.0004166883,-0.03234889074748518,-inf,0.13007098,,,
pDC,CD16+ NK cells,VTN,ITGAV,0.03246305,0.01,-0.0005235822,0.03246332899729087,-inf,-0.16343836,,,
pDC,Classical monocytes,VTN,ITGAV,0.03671811,0.01,-0.0005853133,0.03671968187197906,-inf,-0.182708,,,
pDC,DC2,VTN,ITGAV,0.0017940176,0.43,-7.864533e-05,0.0017939930236594024,-inf,-0.024549467,,,
pDC,Late erythroid,VTN,ITGAV,-0.06849715,1.0,0.0009411173,-0.06849735696068308,-inf,0.29377368,,,
pDC,MAIT cells,VTN,ITGAV,-0.0031146845,0.49,-7.431397e-06,-0.003114679783797568,-inf,-0.0023197413,,,
pDC,Mast cells,VTN,ITGAV,0.12107734,0.02,-0.0018091708,0.12107735451462129,-inf,-0.56474024,,,
pDC,Megakaryocyte precursor,VTN,ITGAV,0.01888013,0.34,-0.0003265254,0.018880131150215834,-inf,-0.101926245,,,
pDC,Megakaryocytes/platelets,VTN,ITGAV,-0.06322857,1.0,0.0008646823,-0.06322874463637662,-inf,0.26991418,,,
pDC,Memory B cells,VTN,ITGAV,-0.052699618,1.0,0.0007119315,-0.052699110035948,-inf,0.22223237,,,
pDC,NK cells,VTN,ITGAV,0.0017312372,0.37,-7.7734534e-05,0.0017312228051858131,-inf,-0.024265157,,,
pDC,Naive B cells,VTN,ITGAV,-0.058929842,1.0,0.0008023177,-0.058931780094962194,-inf,0.2504468,,,
pDC,Non-classical monocytes,VTN,ITGAV,0.031528287,0.03,-0.00051002094,0.03152844073890036,-inf,-0.15920515,,,
pDC,Plasma cells,VTN,ITGAV,-0.032270733,0.8,0.00041555558,-0.03227070021718957,-inf,0.1297174,,,
pDC,Regulatory T cells,VTN,ITGAV,0.0025745842,0.31,-8.996955e-05,0.002574624822500298,-inf,-0.02808437,,,
pDC,Tcm/Naive cytotoxic T cells,VTN,ITGAV,-0.041771527,1.0,0.0005533901,-0.04177253692178621,-inf,0.17274304,,,
pDC,Tcm/Naive helper T cells,VTN,ITGAV,-0.028266104,1.0,0.00035745764,-0.028269460408034033,-inf,0.11158189,,,
pDC,Tem/Effector helper T cells,VTN,ITGAV,-0.0141960345,0.85,0.0001533334,-0.014195599961365334,-inf,0.04786366,,,
pDC,Tem/Temra cytotoxic T cells,VTN,ITGAV,0.016580766,0.01,-0.0002931669,0.01658087195831638,-inf,-0.09151327,,,
pDC,Tem/Trm cytotoxic T cells,VTN,ITGAV,0.016896319,0.05,-0.00029774485,0.016896240867632664,-inf,-0.09294229,,,
pDC,pDC,VTN,ITGAV,-0.032348897,0.82,0.00041668955,-0.03234889074748526,-inf,0.13007137,,,
