source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
CD16+ NK cells,CD16+ NK cells,ADGRE5,CD55,0.05985762,0.0,-0.14645453,0.05985843665947255,0.047462374,-0.09664195,,,
CD16+ NK cells,CD16+ NK cells,C3,ITGAM_ITGB2,0.27511653,0.0,-0.014315211,0.2751169001356936,-25.154339,0.25536248,,,
CD16+ NK cells,CD16+ NK cells,C3,ITGAX_ITGB2,0.08756294,0.0,-0.0049785445,0.0875570448766631,-26.384583,-0.009172252,,,
CD16+ NK cells,CD16+ NK cells,C5,C5AR1,-0.1340525,1.0,0.00644358,-0.13405305284751287,-26.91422,0.0491042,,,
CD16+ NK cells,CD16+ NK cells,CD46,JAG1,0.0098790275,0.07,-5.5268996e-05,0.009875609561092423,-2.9631734,5.5126762e-05,,,
CD16+ NK cells,CD16+ NK cells,PLG,F2R,0.27669942,0.0,0.01034642,0.27669072974784165,inf,0.21373062,1.0,,
CD16+ NK cells,CD16+ NK cells,PLG,F2RL1,-0.013712495,1.0,-0.0009067122,-0.013712487626009405,inf,0.11266952,,,
CD16+ NK cells,CD16+ NK cells,PLG,F2RL2,0.038293883,0.0,0.0011084758,0.03829679930370424,inf,0.044468336,1.0,,
CD16+ NK cells,CD16+ NK cells,PLG,F2RL3,-0.0038327249,0.66,-0.00052388234,-0.003829472521437371,inf,0.006874335,,,
CD16+ NK cells,CD16+ NK cells,PLG,PARD3,-0.010910618,1.0,-0.0007981427,-0.010909625293001527,inf,0.009038791,,,
CD16+ NK cells,CD16+ NK cells,PROS1,AXL,-0.024167374,1.0,0.00036002605,-0.024167145107600103,-3.9811,0.00010583816,,,
CD16+ NK cells,CD16+ NK cells,VTN,ITGA2B_ITGB3,-0.04372568,1.0,-0.00051006203,-0.04372891872391955,-inf,0.00263307,,,
CD16+ NK cells,CD16+ NK cells,VTN,ITGA8_ITGB1,-0.0024434822,0.6,-5.6939545e-05,-0.002443141857036153,-inf,0.0006012952,,,
CD16+ NK cells,CD16+ NK cells,VTN,ITGAV_ITGB1,0.03883403,0.0,0.00039613148,0.03883442936727374,-inf,0.12365409,1.0,,
CD16+ NK cells,CD16+ NK cells,VTN,ITGAV_ITGB3,-0.030155735,1.0,-0.00036111532,-0.030157311274400356,-inf,0.0037587264,,,
CD16+ NK cells,CD16+ NK cells,VTN,ITGAV_ITGB5,-0.014575634,1.0,-0.0001901047,-0.014574533094461568,-inf,0.002692818,,,
CD16+ NK cells,CD16+ NK cells,VTN,ITGAV_ITGB8,-0.004852159,0.74,-8.337771e-05,-0.0048526916266909675,-inf,0.0005696714,,,
CD16+ NK cells,Classical monocytes,ADGRE5,CD55,0.2237401,0.0,0.00012337939,0.2237465275171958,0.48850983,8.14152e-05,1.0,,
CD16+ NK cells,Classical monocytes,C3,ITGAM_ITGB2,0.17821056,0.0,-0.009491103,0.17821722364233022,-25.107243,0.16930744,,,
CD16+ NK cells,Classical monocytes,C3,ITGAX_ITGB2,0.19119082,0.0,-0.010137278,0.1911918892033615,-25.554647,0.0046778456,,,
CD16+ NK cells,Classical monocytes,C5,C5AR1,0.7146215,0.0,-0.038860325,0.7146315491649913,-23.072884,-0.29614052,,,
CD16+ NK cells,Classical monocytes,CD46,JAG1,0.11502505,0.0,-0.00057780225,0.11501051990243731,5.6501164,0.0005763153,,,
CD16+ NK cells,Classical monocytes,PLG,F2R,-0.11273115,1.0,-0.004743573,-0.11272206030522978,inf,-0.097990096,,,
CD16+ NK cells,Classical monocytes,PLG,F2RL1,0.05685517,0.0,0.0018277046,0.05685600422615565,inf,-0.22711352,1.0,,
CD16+ NK cells,Classical monocytes,PLG,F2RL2,-0.004403474,0.66,-0.0005459982,-0.004401857307510608,inf,-0.02190362,,,
CD16+ NK cells,Classical monocytes,PLG,F2RL3,-0.006515364,0.77,-0.00062783156,-0.006511896397693092,inf,0.008238347,,,
CD16+ NK cells,Classical monocytes,PLG,PARD3,-0.0025382293,0.5,-0.00047372212,-0.002534547248256259,inf,0.0053647994,,,
CD16+ NK cells,Classical monocytes,PROS1,AXL,-0.008588933,0.9,-0.0008593048,-0.00858944145302087,-7.7466335,-0.00025261295,,,
CD16+ NK cells,Classical monocytes,VTN,ITGA2B_ITGB3,-0.014537513,1.0,-0.00018968628,-0.014536912041548285,-inf,0.000979209,,,
CD16+ NK cells,Classical monocytes,VTN,ITGA8_ITGB1,-0.06936892,1.0,-0.00079152785,-0.06936687073810958,-inf,0.23458835,,,
CD16+ NK cells,Classical monocytes,VTN,ITGAV_ITGB1,-0.06936892,1.0,-0.00079152785,-0.06936687073810958,-inf,0.23458835,,,
CD16+ NK cells,Classical monocytes,VTN,ITGAV_ITGB3,-0.0125075225,0.97,-0.00016740467,-0.01250679986750793,-inf,0.0017424582,,,
CD16+ NK cells,Classical monocytes,VTN,ITGAV_ITGB5,-0.00055005006,0.46,-3.615682e-05,-0.0005499151931786538,-inf,0.00051215844,,,
CD16+ NK cells,Classical monocytes,VTN,ITGAV_ITGB8,0.04308909,0.0,0.00044283597,0.04309078224196194,-inf,0.1382331,1.0,,
CD16+ NK cells,DC2,ADGRE5,CD55,0.18508938,0.0,-0.03444617,0.18509620540789398,0.08260509,-0.022730228,,,
CD16+ NK cells,DC2,C3,ITGAM_ITGB2,-0.107257195,1.0,0.0047198604,-0.1072571956747085,-27.06932,-0.08419543,,,
CD16+ NK cells,DC2,C3,ITGAX_ITGB2,0.25079164,0.0,-0.013104285,0.2507919720174429,-25.739613,0.006046971,,,
CD16+ NK cells,DC2,C5,C5AR1,-0.062415857,1.0,0.0026194735,-0.06241599587575469,-26.452707,0.019962061,,,
CD16+ NK cells,DC2,CD46,JAG1,0.0920016,0.0,-0.00046338502,0.0920015476847493,-5.948424,0.00046219246,,,
CD16+ NK cells,DC2,PLG,F2R,-0.118222654,1.0,-0.0049563623,-0.11822033678080152,inf,-0.10238579,,,
CD16+ NK cells,DC2,PLG,F2RL1,0.0044333343,0.31,-0.00020358195,0.00443583013948611,inf,0.025297422,,,
CD16+ NK cells,DC2,PLG,F2RL2,-0.020086352,0.81,-0.0011536919,-0.020083743541808446,inf,-0.04628225,,,
CD16+ NK cells,DC2,PLG,F2RL3,-0.008918625,0.58,-0.0007209552,-0.008916034806045423,inf,0.009460307,,,
CD16+ NK cells,DC2,PLG,PARD3,-0.0106499,0.53,-0.00078804017,-0.010647439673462393,inf,0.008924383,,,
CD16+ NK cells,DC2,PROS1,AXL,0.47664326,0.0,-0.038838625,0.47664588425124504,-16.64463,-0.011417532,,,
CD16+ NK cells,DC2,VTN,ITGA2B_ITGB3,-0.03975266,0.99,-0.00046645326,-0.03975268852773333,-inf,0.0024079506,,,
CD16+ NK cells,DC2,VTN,ITGA8_ITGB1,-0.1072432,1.0,-0.0012072443,-0.10724320328270336,-inf,0.35779595,,,
CD16+ NK cells,DC2,VTN,ITGAV_ITGB1,-0.1072432,1.0,-0.0012072443,-0.10724320328270336,-inf,0.35779595,,,
CD16+ NK cells,DC2,VTN,ITGAV_ITGB3,-0.030340346,0.91,-0.00036314165,-0.030340254430371458,-inf,0.0037798176,,,
CD16+ NK cells,DC2,VTN,ITGAV_ITGB5,-0.0055967257,0.56,-9.155024e-05,-0.0055966167595340385,-inf,0.0012968017,,,
CD16+ NK cells,DC2,VTN,ITGAV_ITGB8,0.008164995,0.33,5.950143e-05,0.008165093393642275,-inf,0.01857362,1.0,,
CD16+ NK cells,Late erythroid,ADGRE5,CD55,-0.18895866,1.0,-0.36899796,-0.18895229558613003,-0.48659593,-0.24349321,,,
CD16+ NK cells,Late erythroid,C3,ITGAM_ITGB2,-0.52318066,1.0,0.025425082,-0.5231782023123069,-26.895727,-0.0117324,,,
CD16+ NK cells,Late erythroid,C3,ITGAX_ITGB2,-0.52318066,1.0,0.025425082,-0.5231782023123069,-26.895727,-0.0117324,,,
CD16+ NK cells,Late erythroid,C5,C5AR1,-0.14467357,1.0,0.007010554,-0.1446727982535083,-26.910826,0.053424902,,,
CD16+ NK cells,Late erythroid,CD46,JAG1,-0.032164518,0.98,0.00015367044,-0.03216519498825779,-17.711395,-0.00015327496,,,
CD16+ NK cells,Late erythroid,PLG,F2R,-0.13030744,1.0,-0.0054246336,-0.13030535666656343,inf,-0.11205909,,,
CD16+ NK cells,Late erythroid,PLG,F2RL1,-0.018884037,0.76,-0.0011071037,-0.018881443612363852,inf,0.13757049,,,
CD16+ NK cells,Late erythroid,PLG,F2RL2,-0.020086352,0.84,-0.0011536919,-0.02008374354180842,inf,-0.04628225,,,
CD16+ NK cells,Late erythroid,PLG,F2RL3,-0.008918527,0.6,-0.0007209514,-0.008916034806045465,inf,0.009460256,,,
CD16+ NK cells,Late erythroid,PLG,PARD3,-0.0134769315,0.65,-0.0008975844,-0.01347438451876517,inf,0.010164946,,,
CD16+ NK cells,Late erythroid,PROS1,AXL,-0.037523665,1.0,0.0014054282,-0.037523478092881805,-32.21631,0.00041315885,,,
CD16+ NK cells,Late erythroid,VTN,ITGA2B_ITGB3,-0.030565498,0.94,-0.00036561297,-0.03056555182363345,-inf,0.0038055407,,,
CD16+ NK cells,Late erythroid,VTN,ITGA8_ITGB1,-0.25345397,1.0,-0.0028120857,-0.253454927871774,-inf,0.83342934,,,
CD16+ NK cells,Late erythroid,VTN,ITGAV_ITGB1,-0.25345397,1.0,-0.0028120857,-0.253454927871774,-inf,0.83342934,,,
CD16+ NK cells,Late erythroid,VTN,ITGAV_ITGB3,-0.062126175,1.0,-0.00071202987,-0.062126256590700216,-inf,-0.22226308,,,
CD16+ NK cells,Late erythroid,VTN,ITGAV_ITGB5,-0.062126175,1.0,-0.00071202987,-0.062126256590700216,-inf,-0.22226308,,,
CD16+ NK cells,Late erythroid,VTN,ITGAV_ITGB8,-0.062126175,1.0,-0.00071202987,-0.062126256590700216,-inf,-0.22226308,,,
CD16+ NK cells,MAIT cells,ADGRE5,CD55,0.054395556,0.0,-0.15133984,0.05440358954528868,-0.02700302,-0.09986566,,,
CD16+ NK cells,MAIT cells,C3,ITGAM_ITGB2,-0.124161795,1.0,0.0055613937,-0.1241640827499319,-26.870531,-0.099207155,,,
CD16+ NK cells,MAIT cells,C3,ITGAX_ITGB2,-0.1409225,1.0,0.006395764,-0.14092173719249537,-28.107738,0.011783276,,,
CD16+ NK cells,MAIT cells,C5,C5AR1,-0.14080743,1.0,0.006804172,-0.1408040250685244,-26.904968,0.051852137,,,
CD16+ NK cells,MAIT cells,CD46,JAG1,-0.03216438,1.0,0.00015366975,-0.032165194988257484,-17.738682,-0.00015327428,,,
CD16+ NK cells,MAIT cells,PLG,F2R,0.0040633385,0.23,-0.00021791886,0.004065848510181913,inf,-0.0045016473,,,
CD16+ NK cells,MAIT cells,PLG,F2RL1,-0.013879458,0.96,-0.00091318187,-0.013876723082387158,inf,0.11347345,,,
CD16+ NK cells,MAIT cells,PLG,F2RL2,0.0055514136,0.26,-0.00016025764,0.005553957615339856,inf,-0.0064289994,,,
CD16+ NK cells,MAIT cells,PLG,F2RL3,-0.008918415,0.77,-0.00072094705,-0.008916034806046054,inf,0.0094602,,,
CD16+ NK cells,MAIT cells,PLG,PARD3,-0.007249291,0.77,-0.0006562704,-0.007246402307582644,inf,0.007432119,,,
CD16+ NK cells,MAIT cells,PROS1,AXL,-0.037523597,1.0,0.0014054229,-0.03752347809288076,-32.2436,0.0004131573,,,
CD16+ NK cells,MAIT cells,VTN,ITGA2B_ITGB3,-0.049256045,1.0,-0.00057076453,-0.049257798901754885,-inf,0.0029464317,,,
CD16+ NK cells,MAIT cells,VTN,ITGA8_ITGB1,-0.13961,1.0,-0.0015625093,-0.13961477902962013,-inf,0.46308732,,,
CD16+ NK cells,MAIT cells,VTN,ITGAV_ITGB1,-0.13961,1.0,-0.0015625093,-0.13961477902962013,-inf,0.46308732,,,
CD16+ NK cells,MAIT cells,VTN,ITGAV_ITGB3,-0.033540647,1.0,-0.00039826886,-0.033541516379641395,-inf,0.0041454453,,,
CD16+ NK cells,MAIT cells,VTN,ITGAV_ITGB5,-0.018222766,0.99,-0.00023013643,-0.018222652294792398,-inf,0.0032598642,,,
CD16+ NK cells,MAIT cells,VTN,ITGAV_ITGB8,-0.010460334,0.85,-0.00014493427,-0.010460417889567338,-inf,0.0009902514,,,
CD16+ NK cells,Mast cells,ADGRE5,CD55,0.3010379,0.0,0.06925921,0.30104470929581384,1.0587647,0.04570255,1.0,,
CD16+ NK cells,Mast cells,C3,ITGAM_ITGB2,-0.32207984,1.0,0.015414016,-0.3220794503028779,-26.078857,-0.007112796,,,
CD16+ NK cells,Mast cells,C3,ITGAX_ITGB2,-0.32207984,1.0,0.015414016,-0.3220794503028779,-26.078857,-0.007112796,,,
CD16+ NK cells,Mast cells,C5,C5AR1,0.68555075,0.0,-0.037308473,0.6855506189667204,-22.709078,-0.28431436,,,
CD16+ NK cells,Mast cells,CD46,JAG1,-0.032164726,0.75,0.00015367148,-0.032165194988258074,-17.706251,-0.000153276,,,
CD16+ NK cells,Mast cells,PLG,F2R,-0.08729631,0.93,-0.0037580014,-0.08729383380489397,inf,-0.07763071,,,
CD16+ NK cells,Mast cells,PLG,F2RL1,-0.018883936,0.29,-0.0011070997,-0.01888144361236367,inf,0.13756998,,,
CD16+ NK cells,Mast cells,PLG,F2RL2,-0.020086262,0.2,-0.0011536884,-0.020083743541808516,inf,-0.04628211,,,
CD16+ NK cells,Mast cells,PLG,F2RL3,-0.008918536,0.13,-0.00072095176,-0.0089160348060456,inf,0.009460261,,,
CD16+ NK cells,Mast cells,PLG,PARD3,-0.013476898,0.22,-0.0008975831,-0.013474384518765264,inf,0.010164932,,,
CD16+ NK cells,Mast cells,PROS1,AXL,-0.03752372,1.0,0.0014054327,-0.03752347809288166,-32.211166,0.00041316016,,,
CD16+ NK cells,Mast cells,VTN,ITGA2B_ITGB3,-0.041398328,0.59,-0.0004845165,-0.041398227096999356,-inf,0.005043167,,,
CD16+ NK cells,Mast cells,VTN,ITGA8_ITGB1,-0.14649959,0.99,-0.001638131,-0.1464995584944427,-inf,0.4854996,,,
CD16+ NK cells,Mast cells,VTN,ITGAV_ITGB1,-0.14649959,0.99,-0.001638131,-0.1464995584944427,-inf,0.4854996,,,
CD16+ NK cells,Mast cells,VTN,ITGAV_ITGB3,-0.041398328,0.59,-0.0004845165,-0.041398227096999356,-inf,0.005043167,,,
CD16+ NK cells,Mast cells,VTN,ITGAV_ITGB5,0.1274483,0.01,0.0013687813,0.12744845488460416,-inf,0.42727077,1.0,,
CD16+ NK cells,Mast cells,VTN,ITGAV_ITGB8,0.1274483,0.01,0.0013687813,0.12744845488460416,-inf,0.42727077,1.0,,
CD16+ NK cells,Megakaryocyte precursor,ADGRE5,CD55,-0.066050306,0.92,-0.25906768,-0.06604350131866676,-0.35124427,-0.17095275,,,
CD16+ NK cells,Megakaryocyte precursor,C3,ITGAM_ITGB2,-0.4463178,1.0,0.021598747,-0.4463172817233712,-26.802443,-0.0099667385,,,
CD16+ NK cells,Megakaryocyte precursor,C3,ITGAX_ITGB2,-0.4463178,1.0,0.021598747,-0.4463172817233712,-26.802443,-0.0099667385,,,
CD16+ NK cells,Megakaryocyte precursor,C5,C5AR1,-0.12351395,1.0,0.0058810115,-0.12351395682042508,-26.866089,0.044817064,,,
CD16+ NK cells,Megakaryocyte precursor,CD46,JAG1,-0.010195324,0.29,4.449242e-05,-0.010195804793537563,-17.423336,-4.4377917e-05,,,
CD16+ NK cells,Megakaryocyte precursor,PLG,F2R,0.15466695,0.0,0.0056177997,0.1546694223543927,inf,0.1160494,1.0,,
CD16+ NK cells,Megakaryocyte precursor,PLG,F2RL1,0.24625476,0.0,0.009166723,0.2462572377967742,inf,-1.1390718,1.0,,
CD16+ NK cells,Megakaryocyte precursor,PLG,F2RL2,0.008484774,0.25,-4.6593254e-05,0.008487275844679421,inf,-0.0018691651,,,
CD16+ NK cells,Megakaryocyte precursor,PLG,F2RL3,-0.00891854,0.21,-0.0007209519,-0.0089160348060456,inf,0.009460263,,,
CD16+ NK cells,Megakaryocyte precursor,PLG,PARD3,0.04002902,0.06,0.0011757105,0.04003149474870615,inf,-0.013314663,1.0,,
CD16+ NK cells,Megakaryocyte precursor,PROS1,AXL,0.07609781,0.06,-0.0074877706,0.07609794528886972,-21.482912,-0.002201207,,,
CD16+ NK cells,Megakaryocyte precursor,VTN,ITGA2B_ITGB3,-0.04139838,0.63,-0.00048451708,-0.04139822709699941,-inf,0.005043173,,,
CD16+ NK cells,Megakaryocyte precursor,VTN,ITGA8_ITGB1,-0.14693092,1.0,-0.0016428652,-0.14693074589367128,-inf,0.4869027,,,
CD16+ NK cells,Megakaryocyte precursor,VTN,ITGAV_ITGB1,-0.14693092,1.0,-0.0016428652,-0.14693074589367128,-inf,0.4869027,,,
CD16+ NK cells,Megakaryocyte precursor,VTN,ITGAV_ITGB3,-0.04139838,0.63,-0.00048451708,-0.04139822709699941,-inf,0.005043173,,,
CD16+ NK cells,Megakaryocyte precursor,VTN,ITGAV_ITGB5,-0.023637136,0.45,-0.00028956574,-0.023637009732669995,-inf,0.0041016755,,,
CD16+ NK cells,Megakaryocyte precursor,VTN,ITGAV_ITGB8,0.025251107,0.33,0.00024704236,0.025251231520198706,-inf,0.07711529,1.0,,
CD16+ NK cells,Megakaryocytes/platelets,ADGRE5,CD55,-0.15006016,1.0,-0.33420682,-0.15005016626753181,-0.18320239,-0.22053532,,,
CD16+ NK cells,Megakaryocytes/platelets,C3,ITGAM_ITGB2,-0.51876074,1.0,0.025205053,-0.5187562103050543,-26.81817,-0.011630869,,,
CD16+ NK cells,Megakaryocytes/platelets,C3,ITGAX_ITGB2,-0.51876074,1.0,0.025205053,-0.5187562103050543,-26.81817,-0.011630869,,,
CD16+ NK cells,Megakaryocytes/platelets,C5,C5AR1,-0.13678052,1.0,0.0065892073,-0.1367824766404577,-26.206553,0.050213967,,,
CD16+ NK cells,Megakaryocytes/platelets,CD46,JAG1,-0.03216442,1.0,0.00015366996,-0.0321651949882576,-17.717186,-0.0001532745,,,
CD16+ NK cells,Megakaryocytes/platelets,PLG,F2R,0.47803593,0.0,0.01814798,0.47803880813042227,inf,0.37489092,1.0,,
CD16+ NK cells,Megakaryocytes/platelets,PLG,F2RL1,-0.018883854,0.94,-0.0011070966,-0.0188814436123639,inf,0.1375696,,,
CD16+ NK cells,Megakaryocytes/platelets,PLG,F2RL2,-0.020086002,0.91,-0.0011536783,-0.020083743541809036,inf,-0.046281707,,,
CD16+ NK cells,Megakaryocytes/platelets,PLG,F2RL3,0.9782435,0.0,0.037530456,0.9782516805609281,inf,-0.49247113,1.0,,
CD16+ NK cells,Megakaryocytes/platelets,PLG,PARD3,1.0741354,0.0,0.04124616,1.0741337232145751,inf,-0.46710375,1.0,,
CD16+ NK cells,Megakaryocytes/platelets,PROS1,AXL,-0.03752385,1.0,0.001405443,-0.03752347809288174,-32.2221,0.0004131632,,,
CD16+ NK cells,Megakaryocytes/platelets,VTN,ITGA2B_ITGB3,1.913252,0.0,0.020970155,1.9132383703126834,-inf,-0.2182712,1.0,,
CD16+ NK cells,Megakaryocytes/platelets,VTN,ITGA8_ITGB1,-0.0024432917,0.39,-5.6937457e-05,-0.0024431418570364503,-inf,0.00060127315,,,
CD16+ NK cells,Megakaryocytes/platelets,VTN,ITGAV_ITGB1,-0.05685759,1.0,-0.00065420073,-0.05685764426639375,-inf,-0.20421149,,,
CD16+ NK cells,Megakaryocytes/platelets,VTN,ITGAV_ITGB3,-0.05685759,1.0,-0.00065420073,-0.05685764426639375,-inf,-0.20421149,,,
CD16+ NK cells,Megakaryocytes/platelets,VTN,ITGAV_ITGB5,-0.05685759,1.0,-0.00065420073,-0.05685764426639375,-inf,-0.20421149,,,
CD16+ NK cells,Megakaryocytes/platelets,VTN,ITGAV_ITGB8,-0.05685759,1.0,-0.00065420073,-0.05685764426639375,-inf,-0.20421149,,,
CD16+ NK cells,Memory B cells,ADGRE5,CD55,0.32364732,0.0,0.08948126,0.32365345955765645,0.5016825,0.059046604,1.0,,
CD16+ NK cells,Memory B cells,C3,ITGAM_ITGB2,-0.37944365,1.0,0.018269664,-0.37944378202416434,-26.622776,-0.008430533,,,
CD16+ NK cells,Memory B cells,C3,ITGAX_ITGB2,-0.37944365,1.0,0.018269664,-0.37944378202416434,-26.622776,-0.008430533,,,
CD16+ NK cells,Memory B cells,C5,C5AR1,-0.13996303,1.0,0.006759096,-0.13996162988829144,-26.91329,0.051508628,,,
CD16+ NK cells,Memory B cells,CD46,JAG1,-0.032164797,0.99,0.00015367182,-0.03216519498825762,-17.715885,-0.00015327634,,,
CD16+ NK cells,Memory B cells,PLG,F2R,-0.12071709,1.0,-0.0050530187,-0.12071346424078558,inf,-0.10438247,,,
CD16+ NK cells,Memory B cells,PLG,F2RL1,-0.001052361,0.43,-0.00041614642,-0.0010499489265391425,inf,0.051711027,,,
CD16+ NK cells,Memory B cells,PLG,F2RL2,-0.020086251,0.87,-0.0011536881,-0.02008374354180894,inf,-0.046282098,,,
CD16+ NK cells,Memory B cells,PLG,F2RL3,-0.008918437,0.64,-0.0007209479,-0.008916034806045697,inf,0.009460211,,,
CD16+ NK cells,Memory B cells,PLG,PARD3,-0.010020372,0.63,-0.0007636467,-0.01001791603674119,inf,0.008648131,,,
CD16+ NK cells,Memory B cells,PROS1,AXL,-0.03752371,1.0,0.0014054317,-0.03752347809288188,-32.220802,0.00041315987,,,
CD16+ NK cells,Memory B cells,VTN,ITGA2B_ITGB3,-0.050454587,1.0,-0.00058392,-0.05045452028504265,-inf,0.0030143436,,,
CD16+ NK cells,Memory B cells,VTN,ITGA8_ITGB1,-0.002443208,0.3,-5.6936537e-05,-0.0024431418570364607,-inf,0.0006012634,,,
CD16+ NK cells,Memory B cells,VTN,ITGAV_ITGB1,-0.046328638,1.0,-0.0005386327,-0.04632800966596513,-inf,-0.16813642,,,
CD16+ NK cells,Memory B cells,VTN,ITGAV_ITGB3,-0.046328638,1.0,-0.0005386327,-0.04632800966596513,-inf,-0.16813642,,,
CD16+ NK cells,Memory B cells,VTN,ITGAV_ITGB5,-0.046328638,1.0,-0.0005386327,-0.04632800966596513,-inf,-0.16813642,,,
CD16+ NK cells,Memory B cells,VTN,ITGAV_ITGB8,-0.046328638,1.0,-0.0005386327,-0.04632800966596513,-inf,-0.16813642,,,
CD16+ NK cells,NK cells,ADGRE5,CD55,0.43294898,0.0,0.1872416,0.4329556623396871,0.58852744,0.12355639,1.0,,
CD16+ NK cells,NK cells,C3,ITGAM_ITGB2,0.12981874,0.0,-0.007082094,0.1298191421098116,-25.798815,0.0032680314,,,
CD16+ NK cells,NK cells,C3,ITGAX_ITGB2,0.12981874,0.0,-0.007082094,0.1298191421098116,-25.798815,0.0032680314,,,
CD16+ NK cells,NK cells,C5,C5AR1,-0.1304667,1.0,0.0062521626,-0.13046693127258732,-26.854492,0.047645476,,,
CD16+ NK cells,NK cells,CD46,JAG1,0.6247818,0.0,-0.0031110873,0.6247813786371285,-4.648001,0.003103081,,,
CD16+ NK cells,NK cells,PLG,F2R,-0.062989324,0.96,-0.0028161334,-0.06298698414663453,inf,-0.058174122,,,
CD16+ NK cells,NK cells,PLG,F2RL1,-0.0011544256,0.33,-0.0004201013,-0.0011519181620459947,inf,0.052202467,,,
CD16+ NK cells,NK cells,PLG,F2RL2,0.008507757,0.28,-4.5702687e-05,0.008510254211151348,inf,-0.0018334386,,,
CD16+ NK cells,NK cells,PLG,F2RL3,0.004121692,0.25,-0.00021565774,0.004124203677822499,inf,0.0028298406,,,
CD16+ NK cells,NK cells,PLG,PARD3,-0.013476905,0.45,-0.0008975834,-0.013474384518765268,inf,0.010164935,,,
CD16+ NK cells,NK cells,PROS1,AXL,-0.037523724,1.0,0.001405433,-0.037523478092881576,-32.212982,0.00041316025,,,
CD16+ NK cells,NK cells,VTN,ITGA2B_ITGB3,-0.06225743,0.98,-0.0007134706,-0.06225720065568832,-inf,0.003683117,,,
CD16+ NK cells,NK cells,VTN,ITGA8_ITGB1,-0.0024432605,0.28,-5.693711e-05,-0.0024431418570365656,-inf,0.00060126954,,,
CD16+ NK cells,NK cells,VTN,ITGAV_ITGB1,0.008102215,0.34,5.881234e-05,0.008102323175168687,-inf,0.018358517,1.0,,
CD16+ NK cells,NK cells,VTN,ITGAV_ITGB3,-0.0413984,0.84,-0.00048451728,-0.04139822709699936,-inf,0.005043175,,,
CD16+ NK cells,NK cells,VTN,ITGAV_ITGB5,-0.004504876,0.37,-7.9565856e-05,-0.004504741009424431,-inf,0.001127044,,,
CD16+ NK cells,NK cells,VTN,ITGAV_ITGB8,-0.010460561,0.44,-0.00014493676,-0.010460417889568021,-inf,0.0009902684,,,
CD16+ NK cells,Naive B cells,ADGRE5,CD55,0.4979642,0.0,0.24539177,0.4979688028255811,0.85225403,0.16192834,1.0,,
CD16+ NK cells,Naive B cells,C3,ITGAM_ITGB2,-0.38558117,1.0,0.018575197,-0.38558561848199213,-26.631384,-0.008571522,,,
CD16+ NK cells,Naive B cells,C3,ITGAX_ITGB2,-0.38558117,1.0,0.018575197,-0.38558561848199213,-26.631384,-0.008571522,,,
CD16+ NK cells,Naive B cells,C5,C5AR1,-0.13639957,1.0,0.006568871,-0.13639756797686603,-26.79,0.05005899,,,
CD16+ NK cells,Naive B cells,CD46,JAG1,-0.032165296,1.0,0.00015367431,-0.03216519498825748,-17.739296,-0.00015327883,,,
CD16+ NK cells,Naive B cells,PLG,F2R,-0.11736189,1.0,-0.0049230084,-0.11735463655862294,inf,-0.10169679,,,
CD16+ NK cells,Naive B cells,PLG,F2RL1,-0.018883225,0.96,-0.0011070721,-0.018881443612363935,inf,0.13756657,,,
CD16+ NK cells,Naive B cells,PLG,F2RL2,-0.0055892393,0.71,-0.0005919453,-0.005586929094729045,inf,-0.02374686,,,
CD16+ NK cells,Naive B cells,PLG,F2RL3,-0.008918633,0.78,-0.0007209555,-0.008916034806046089,inf,0.00946031,,,
CD16+ NK cells,Naive B cells,PLG,PARD3,-0.007936369,0.68,-0.0006828939,-0.007934202951280117,inf,0.007733624,,,
CD16+ NK cells,Naive B cells,PROS1,AXL,-0.032390326,1.0,0.0010036398,-0.03239032207814603,-17.212753,0.00029504363,,,
CD16+ NK cells,Naive B cells,VTN,ITGA2B_ITGB3,-0.037242852,1.0,-0.0004389051,-0.03724349784952567,-inf,0.00226574,,,
CD16+ NK cells,Naive B cells,VTN,ITGA8_ITGB1,-0.21880516,1.0,-0.0024317729,-0.21880578409835763,-inf,0.7207145,,,
CD16+ NK cells,Naive B cells,VTN,ITGAV_ITGB1,-0.21880516,1.0,-0.0024317729,-0.21880578409835763,-inf,0.7207145,,,
CD16+ NK cells,Naive B cells,VTN,ITGAV_ITGB3,-0.05255886,1.0,-0.00060701696,-0.05256067972497932,-inf,-0.18948287,,,
CD16+ NK cells,Naive B cells,VTN,ITGAV_ITGB5,-0.05255886,1.0,-0.00060701696,-0.05256067972497932,-inf,-0.18948287,,,
CD16+ NK cells,Naive B cells,VTN,ITGAV_ITGB8,-0.05255886,1.0,-0.00060701696,-0.05256067972497932,-inf,-0.18948287,,,
CD16+ NK cells,Non-classical monocytes,ADGRE5,CD55,0.28050202,0.0,0.05089173,0.2805080512015585,0.46514627,0.033582274,1.0,,
CD16+ NK cells,Non-classical monocytes,C3,ITGAM_ITGB2,-0.0974938,1.0,0.0042338255,-0.09749342085170178,-26.67251,-0.07552527,,,
CD16+ NK cells,Non-classical monocytes,C3,ITGAX_ITGB2,0.2963447,0.0,-0.015371977,0.2963449636582394,-25.586943,0.007093397,,,
